x,y
31438,11.672016143798828
1999,11.340980529785156
1549,11.978839874267578
6366,11.26324462890625
3781,12.086272239685059
3724,12.595908164978027
6041,10.816676139831543
4876,11.597061157226562
1458,8.695752143859863
1309,8.697840690612793
2035,10.74927043914795
6209,12.104697227478027
9243,12.716553688049316
3794,12.094525337219238
3934,9.207627296447754
3015,9.530064582824707
32058,10.674440383911133
2169,8.612577438354492
7167,12.606780052185059
1716,11.363822937011719
29197,12.383773803710938
8534,11.483011245727539
2855,8.277027130126953
1976,10.735422134399414
5910,11.528430938720703
6731,8.888071060180664
4019,11.609762191772461
3801,12.027606010437012
1895,11.241815567016602
5941,9.852607727050781
1371,11.62905502319336
1396,10.452879905700684
13285,12.992682456970215
12521,11.81525707244873
5416,12.034184455871582
1913,10.54308032989502
4021,10.154252052307129
8882,11.770712852478027
3796,9.383594512939453
1883,10.245378494262695
21895,11.45253849029541
6572,11.8814058303833
2411,8.963631629943848
1585,11.841849327087402
8491,11.21760082244873
3935,10.834278106689453
1833,12.39754867553711
4992,12.51315975189209
4917,11.23096752166748
1186,11.463249206542969
3791,12.740196228027344
8271,12.47750186920166
7172,11.954216003417969
1488,11.107076644897461
4218,12.804580688476562
3869,12.438767433166504
1538,13.358586311340332
5525,11.780157089233398
9829,11.727035522460938
1260,10.390432357788086
1017,10.479279518127441
1850,11.396688461303711
6082,12.094482421875
23931,12.15527057647705
2131,12.565350532531738
6864,11.4221773147583
3249,11.57580852508545
2410,12.401901245117188
6054,12.094450950622559
1203,11.741765975952148
3037,11.141439437866211
1889,13.463854789733887
2718,11.484368324279785
1393,15.16837215423584
22249,11.010297775268555
1436,12.676124572753906
3972,11.73388957977295
1953,11.403879165649414
3511,10.954459190368652
1465,8.338071823120117
3192,12.969881057739258
3091,9.881963729858398
1918,8.500675201416016
9713,9.263907432556152
2403,12.077046394348145
6636,13.021308898925781
1059,8.511664390563965
2750,12.007772445678711
4033,10.846842765808105
1465,11.70709228515625
2231,10.243996620178223
1997,11.481943130493164
1529,10.668013572692871
1269,12.529719352722168
12213,10.912397384643555
3770,11.904687881469727
2442,12.178531646728516
6565,8.648566246032715
33365,11.18779182434082
4731,12.588711738586426
1643,13.237611770629883
18174,11.374157905578613
4169,8.192574501037598
4599,11.693180084228516
8128,11.556512832641602
3399,12.715398788452148
8567,12.398508071899414
3671,12.546136856079102
1281,13.606882095336914
26948,12.634276390075684
2220,12.194804191589355
3838,12.668423652648926
6221,12.43437385559082
5625,10.964581489562988
5501,10.500625610351562
5745,11.30399227142334
3022,8.949052810668945
24717,11.688085556030273
30140,10.542856216430664
1156,12.517948150634766
1764,13.23291015625
8461,12.131268501281738
2322,13.046957969665527
7417,11.933544158935547
2777,11.588747024536133
3226,10.207955360412598
5772,10.926267623901367
2384,8.211368560791016
3248,11.052417755126953
1406,9.244061470031738
1021,12.117011070251465
4270,12.101961135864258
11135,8.674025535583496
1785,8.61821174621582
1314,11.510234832763672
1649,8.100371360778809
1444,7.6936821937561035
3329,12.064416885375977
2240,13.677078247070312
1214,9.329963684082031
1134,11.227718353271484
1275,13.133703231811523
1573,11.869030952453613
1750,11.200456619262695
2705,11.71928596496582
8160,10.847821235656738
25802,10.911239624023438
1200,11.387686729431152
18485,11.279680252075195
1021,12.568849563598633
2426,10.203187942504883
1201,11.925267219543457
1153,9.469487190246582
1405,10.535300254821777
1195,12.236503601074219
3595,11.559328079223633
7033,13.119169235229492
1449,11.784746170043945
8247,12.98911190032959
13325,11.672996520996094
28250,10.920825958251953
1137,8.05271053314209
12592,12.093037605285645
1386,12.228097915649414
4204,11.156425476074219
9514,12.587994575500488
4170,10.820195198059082
1918,10.727363586425781
7858,10.13866138458252
2000,11.605752944946289
1821,11.389488220214844
7313,11.057631492614746
1328,7.093378067016602
2026,11.619800567626953
1638,10.231274604797363
7935,12.582660675048828
1047,13.165135383605957
1510,10.482257843017578
7150,13.122907638549805
6985,11.260453224182129
1032,10.040411949157715
3733,11.749637603759766
2055,11.942224502563477
5744,9.116693496704102
12588,10.916248321533203
1132,13.635034561157227
1362,11.73876953125
4792,11.84256649017334
2124,13.008218765258789
2926,10.49143123626709
1019,10.57917594909668
22125,10.519783973693848
6624,12.299202919006348
3168,10.518962860107422
2606,12.947431564331055
2577,10.277860641479492
40432,12.790914535522461
1163,10.528721809387207
5116,11.550444602966309
4518,11.584994316101074
1705,9.788471221923828
13538,9.881844520568848
1342,13.133390426635742
7910,11.549123764038086
3500,13.438847541809082
7019,10.859355926513672
3471,10.8628511428833
1668,8.476483345031738
2381,12.014534950256348
24016,10.87780475616455
6707,10.222478866577148
5721,10.262295722961426
1436,10.733283042907715
9132,12.939854621887207
1548,10.24306869506836
1034,12.016656875610352
1624,13.238815307617188
2753,11.224452018737793
2730,10.725743293762207
9834,10.67669677734375
3472,11.71161937713623
4548,9.871628761291504
3252,8.702498435974121
9862,12.201359748840332
10795,11.304574966430664
2511,10.749336242675781
1372,7.674654960632324
8959,11.328360557556152
2516,11.86986255645752
2245,10.500832557678223
3639,11.245927810668945
7269,12.122964859008789
57196,12.150373458862305
13672,10.88631820678711
2020,12.656448364257812
1111,13.05237102508545
6919,11.545455932617188
1475,10.836719512939453
9341,11.554892539978027
5391,11.26170539855957
1244,11.595561027526855
5478,8.751913070678711
36685,11.739416122436523
3117,13.302257537841797
1142,8.894326210021973
5946,10.072269439697266
9399,12.666097640991211
10044,11.9505033493042
22036,11.499643325805664
3961,11.648832321166992
2941,11.545754432678223
7315,11.14437484741211
3338,12.403929710388184
1376,10.62983226776123
9434,11.959091186523438
1771,12.910832405090332
8004,12.619758605957031
1310,9.263683319091797
2674,11.296627044677734
31599,11.820340156555176
11035,10.81490707397461
5591,10.758485794067383
5357,11.061509132385254
6634,11.63636302947998
7073,12.064131736755371
1701,9.0048189163208
6392,12.208531379699707
1001,11.203471183776855
2477,11.818462371826172
2416,8.356438636779785
3106,11.72368049621582
1983,12.222907066345215
6505,11.84819221496582
3712,11.797850608825684
1452,12.520159721374512
4972,11.483619689941406
2127,12.912919998168945
4757,11.533234596252441
1259,10.218721389770508
2287,13.129103660583496
2746,12.283177375793457
1465,8.345880508422852
43330,13.485807418823242
4849,11.05380630493164
5967,12.123464584350586
2270,11.387850761413574
1894,11.43503475189209
1222,10.39854907989502
1336,11.422761917114258
5344,11.152547836303711
3079,11.72311019897461
2236,12.328132629394531
3100,12.256171226501465
16292,11.214021682739258
11856,12.722070693969727
14981,11.260212898254395
1911,12.326812744140625
4349,10.746445655822754
1687,10.956502914428711
7114,9.031512260437012
1784,12.714080810546875
2326,12.632948875427246
1266,12.858063697814941
10088,12.547375679016113
1743,11.589902877807617
4169,11.487364768981934
6588,11.91069221496582
2955,10.092127799987793
3993,12.404899597167969
4326,11.457396507263184
2732,13.630758285522461
6177,10.640183448791504
18437,12.918639183044434
7496,11.94943904876709
3137,12.18179702758789
2379,14.122538566589355
2204,12.367158889770508
2710,11.633153915405273
5274,12.085153579711914
1387,11.498736381530762
27469,12.066365242004395
13124,11.613661766052246
6543,12.17395305633545
3320,11.756131172180176
1426,7.337843894958496
1690,14.257955551147461
1909,10.643068313598633
1524,9.97508430480957
17326,11.706304550170898
3224,11.625591278076172
1220,11.632648468017578
4474,12.192137718200684
11321,11.829231262207031
1168,9.318846702575684
41739,11.289496421813965
8209,9.902957916259766
3658,11.86077880859375
4058,10.727428436279297
4777,11.549247741699219
7939,11.794264793395996
2139,14.306208610534668
2313,11.743621826171875
68034,12.283437728881836
2710,9.421852111816406
4867,11.94173526763916
1128,11.37032413482666
1030,11.58609676361084
1577,12.931129455566406
6676,11.457015037536621
1803,7.965579032897949
5107,12.685221672058105
1174,7.762270450592041
2334,10.42823600769043
1327,12.151636123657227
13496,12.050387382507324
2397,10.528450012207031
1973,8.690470695495605
2914,11.047374725341797
13370,10.917048454284668
5710,11.976958274841309
6310,11.321210861206055
12922,12.21041488647461
5366,12.251908302307129
2338,12.074996948242188
3086,12.133349418640137
4520,9.96718978881836
11797,10.611945152282715
3175,10.347517013549805
2510,12.478764533996582
5228,11.312804222106934
1042,11.316792488098145
2099,13.542315483093262
1750,11.688963890075684
5604,11.819482803344727
1246,7.387755870819092
2893,12.323307037353516
1672,12.563838005065918
15327,10.685248374938965
2617,8.93708324432373
1356,8.421432495117188
50516,10.928035736083984
1642,11.763923645019531
18033,11.756847381591797
20389,10.837145805358887
1412,10.478774070739746
2360,10.83785629272461
8700,12.397080421447754
2181,12.840088844299316
3566,11.424567222595215
4860,9.711836814880371
16541,11.621820449829102
1152,10.94671630859375
4852,9.199746131896973
2593,11.146751403808594
1020,11.300533294677734
1531,13.741022109985352
3234,11.492140769958496
38079,11.467324256896973
2260,8.658711433410645
8334,12.090302467346191
1125,11.65585708618164
1617,10.119765281677246
52209,12.088212966918945
12911,12.032506942749023
6761,10.763598442077637
4506,10.998629570007324
1264,12.130781173706055
14989,10.43716049194336
2777,11.828629493713379
12331,12.02421760559082
2523,12.892789840698242
4705,8.645153045654297
2002,11.93767261505127
1262,11.623080253601074
5359,9.402518272399902
5115,11.197851181030273
1190,8.142959594726562
1794,10.975519180297852
2712,10.279711723327637
3402,10.307607650756836
1294,11.297439575195312
24109,10.675426483154297
10601,9.328625679016113
3379,12.1083345413208
4717,7.319382190704346
5471,13.326597213745117
1123,10.47154712677002
4000,11.815580368041992
1518,11.828774452209473
2215,12.669008255004883
1317,11.47757625579834
5345,11.255464553833008
2947,11.920459747314453
2244,8.585384368896484
14905,12.437943458557129
17376,12.585577964782715
1632,10.730618476867676
1130,13.55845832824707
4470,12.65453815460205
1095,10.949689865112305
1453,12.731061935424805
2834,9.245603561401367
4502,11.628507614135742
3700,9.060117721557617
3304,11.3310546875
1530,11.573212623596191
1349,10.399415969848633
2737,11.519718170166016
4463,11.496562957763672
1823,13.18412971496582
1631,11.04451847076416
21539,10.517154693603516
21561,12.56668472290039
11955,10.277422904968262
2584,8.585015296936035
8622,11.500422477722168
1613,10.427339553833008
1103,10.632580757141113
1967,12.488466262817383
5001,12.272322654724121
14100,11.665091514587402
1332,11.14448070526123
1039,11.039432525634766
8320,12.117660522460938
7716,11.135614395141602
7484,9.241815567016602
2594,11.563386917114258
4750,11.356990814208984
9569,12.397159576416016
18684,11.577239990234375
29577,12.377156257629395
6593,10.267851829528809
5501,10.772001266479492
1210,10.972448348999023
2496,12.155596733093262
1602,10.294143676757812
5526,11.777081489562988
4410,11.713789939880371
1796,10.715737342834473
1629,12.473682403564453
9832,12.062738418579102
3172,11.269491195678711
1882,14.043940544128418
1341,11.22772216796875
3892,10.875699043273926
1811,12.093761444091797
8851,8.529606819152832
1328,12.435705184936523
3363,11.947524070739746
1066,10.684432029724121
1374,12.182540893554688
1951,11.98214054107666
2141,9.176092147827148
3076,12.29250717163086
1449,10.623165130615234
5683,12.202131271362305
11905,12.687423706054688
1589,8.602585792541504
10287,10.46387004852295
5020,13.14863395690918
5908,12.300057411193848
1701,12.466096878051758
2521,10.507735252380371
4466,7.560327529907227
2209,9.484663009643555
4021,11.166962623596191
5474,10.971673011779785
26713,10.915669441223145
5667,11.649163246154785
1040,9.247783660888672
5409,11.472921371459961
15206,11.017474174499512
5873,11.926532745361328
1883,12.230961799621582
1311,11.560704231262207
2369,10.6364164352417
4703,10.815364837646484
5508,11.543296813964844
6222,11.577478408813477
4133,11.458475112915039
1573,10.851531982421875
2566,13.780975341796875
1543,7.519225597381592
24336,12.311647415161133
1688,8.947137832641602
1547,11.874639511108398
1548,10.945173263549805
1671,11.293124198913574
22949,12.927184104919434
1276,10.098363876342773
4559,13.202077865600586
2942,14.54800033569336
1471,11.677592277526855
2080,9.233829498291016
4412,12.02684211730957
1447,11.438027381896973
6499,11.953296661376953
7069,10.951953887939453
12742,11.293099403381348
11764,11.0686616897583
42189,11.20138931274414
3614,10.212868690490723
2028,12.984256744384766
2222,12.001664161682129
3567,11.956226348876953
1581,11.44920539855957
1390,11.242865562438965
3651,11.558144569396973
2681,10.403990745544434
7375,9.72352409362793
37206,11.437247276306152
1578,11.6807279586792
1572,10.90571117401123
1047,12.615005493164062
1190,10.828916549682617
31683,12.144729614257812
8359,11.571167945861816
1753,11.341176986694336
7215,8.746192932128906
12016,12.060640335083008
3764,10.479225158691406
2949,11.743391036987305
1397,10.39880084991455
11390,12.397144317626953
1046,11.439379692077637
6557,11.424280166625977
1984,12.993006706237793
2411,11.470479011535645
2470,9.94437313079834
3083,10.032707214355469
1259,10.75287914276123
22022,8.146587371826172
2625,11.931622505187988
4570,10.951166152954102
4378,12.937747955322266
15688,11.818535804748535
1125,11.626968383789062
2311,12.091890335083008
10981,11.925254821777344
39627,11.550081253051758
2410,12.055007934570312
4946,13.81859016418457
1175,10.722813606262207
7548,11.045492172241211
1208,11.252333641052246
18331,11.874394416809082
3970,11.37424087524414
1273,12.755780220031738
2283,12.20075798034668
16714,12.004493713378906
7770,12.1026029586792
1011,10.582748413085938
5392,10.326754570007324
14506,12.011162757873535
1001,10.24382495880127
6962,11.262092590332031
6105,12.001567840576172
6581,11.182562828063965
6028,12.326210021972656
6177,11.947101593017578
4188,12.264908790588379
1773,8.893322944641113
1571,10.013555526733398
1296,8.059964179992676
2044,11.349678039550781
1747,12.445165634155273
5087,11.69332504272461
3408,10.134649276733398
4253,10.635821342468262
1581,12.597830772399902
2328,11.972861289978027
5586,7.501108169555664
4815,12.61826229095459
1105,12.427098274230957
2578,11.992697715759277
1290,12.387707710266113
1514,12.244354248046875
2552,12.26469612121582
1562,11.640571594238281
6770,11.604646682739258
1097,10.257102012634277
7135,7.815985679626465
2448,11.424030303955078
9300,10.907395362854004
2085,12.619668960571289
2659,12.31003475189209
1041,13.137702941894531
5011,11.971870422363281
2218,11.609946250915527
5143,11.17367935180664
18688,11.266322135925293
4600,10.082275390625
31893,11.585163116455078
3309,11.161328315734863
6869,9.247547149658203
1092,11.800968170166016
1345,14.081046104431152
13673,9.531231880187988
4195,12.065726280212402
12158,11.89903736114502
10245,12.426529884338379
14156,12.099812507629395
2675,11.46524715423584
4188,11.40078353881836
5804,11.727683067321777
1669,10.86133861541748
5931,10.689656257629395
2216,12.912871360778809
1606,11.90906047821045
1104,8.729622840881348
2513,8.214003562927246
1609,10.166282653808594
1046,7.67180061340332
4220,12.112231254577637
4966,12.921375274658203
2519,11.856057167053223
5246,13.453827857971191
1618,10.882643699645996
10417,13.086690902709961
16743,12.24252986907959
17383,11.434292793273926
1782,10.499138832092285
2157,11.64056396484375
1630,8.737767219543457
4187,11.842414855957031
4741,9.958788871765137
4878,9.645313262939453
20661,8.627427101135254
7409,7.77601432800293
6408,11.870372772216797
2476,11.18338680267334
8055,12.77347183227539
3639,9.159403800964355
1426,11.851744651794434
1913,8.234567642211914
53113,10.717941284179688
2531,10.595701217651367
2677,12.13475227355957
7237,11.683626174926758
1458,12.406816482543945
1656,13.160841941833496
1756,11.557188034057617
1239,8.438204765319824
1596,9.445195198059082
8361,12.186894416809082
8803,10.685445785522461
2529,9.206509590148926
1692,12.105609893798828
3862,12.167099952697754
1462,12.04228401184082
54888,11.972441673278809
3431,11.053814888000488
1502,10.243192672729492
2461,12.060867309570312
3249,11.26325798034668
6314,13.606945991516113
4410,12.862358093261719
1132,11.59746265411377
3941,11.72612190246582
1109,8.2995023727417
1141,11.8537015914917
31783,12.654046058654785
8443,10.228023529052734
7899,10.200121879577637
1432,12.025384902954102
15726,12.53246784210205
2853,8.983758926391602
9100,9.595879554748535
3570,11.469813346862793
3495,12.787079811096191
2588,9.331268310546875
1002,8.420442581176758
3735,12.622298240661621
1699,11.255937576293945
7434,12.388980865478516
3462,11.075453758239746
2236,11.54556655883789
1705,11.470341682434082
12146,11.070016860961914
6013,9.889090538024902
3347,12.436563491821289
2703,11.863391876220703
1784,11.938462257385254
10237,10.518723487854004
3461,11.614104270935059
4784,11.655900955200195
2620,12.955728530883789
1313,11.329277992248535
1273,9.029069900512695
4990,12.283465385437012
1032,12.450797080993652
12134,14.336390495300293
9050,11.358016967773438
4054,11.939992904663086
2106,11.721417427062988
6770,13.042015075683594
12990,8.947019577026367
3578,12.2626314163208
4338,11.798721313476562
1204,14.439531326293945
8875,8.768380165100098
2766,11.628124237060547
1688,9.107622146606445
3699,11.467206954956055
2087,11.166435241699219
1074,9.014381408691406
1372,9.077898025512695
6535,7.456787586212158
8420,12.924330711364746
2151,12.141676902770996
1112,8.900725364685059
3125,12.589115142822266
2771,10.205191612243652
1065,10.813048362731934
1590,10.924728393554688
1252,7.362332344055176
2356,11.949227333068848
3461,11.539432525634766
1537,11.093531608581543
2375,12.028149604797363
10257,14.339930534362793
28497,8.82604694366455
21242,13.842191696166992
25255,11.503274917602539
1485,11.366987228393555
8871,12.744172096252441
1586,12.285385131835938
5712,11.029816627502441
1321,13.533551216125488
2888,13.357993125915527
1472,9.803640365600586
3821,12.253416061401367
1344,10.723077774047852
5579,13.062347412109375
1264,13.041836738586426
1027,13.188875198364258
2438,8.10396671295166
19982,10.041585922241211
17311,11.711008071899414
1341,10.091280937194824
2811,9.73944091796875
17883,12.799880981445312
3606,12.451038360595703
34688,12.31438159942627
1566,12.155598640441895
42759,12.06817626953125
4549,11.742956161499023
4759,11.963337898254395
1746,12.662450790405273
2989,12.32194995880127
8117,11.486136436462402
1853,11.865316390991211
1604,10.493727684020996
1790,9.593584060668945
2024,11.721450805664062
3987,13.541546821594238
2748,11.159133911132812
2257,12.59518814086914
1012,11.115423202514648
1722,10.692195892333984
35901,12.31251335144043
1424,10.846700668334961
51908,11.375670433044434
4191,12.196873664855957
1285,13.71606731414795
1133,8.429070472717285
1535,13.51186466217041
1631,11.85732364654541
1404,12.706177711486816
1004,11.410399436950684
5236,10.40122127532959
3861,12.480316162109375
6310,10.945629119873047
1405,8.99548625946045
1354,11.593954086303711
18160,13.045528411865234
2654,10.242622375488281
3785,12.03405475616455
36609,11.400141716003418
5308,11.986474990844727
7868,12.38595199584961
2481,13.363606452941895
26755,12.001206398010254
1917,12.109989166259766
1151,11.22365951538086
1736,10.34801959991455
1803,11.961090087890625
1097,9.306780815124512
3716,10.642563819885254
14343,7.874917030334473
8934,11.607982635498047
1930,11.375968933105469
1287,7.902846813201904
2629,11.889491081237793
3489,12.412335395812988
22385,9.513460159301758
12913,13.388086318969727
12120,11.851980209350586
1019,8.168548583984375
1063,8.117965698242188
9513,12.995771408081055
7103,8.614140510559082
1285,13.059903144836426
5238,11.018239974975586
1115,10.156270980834961
5285,8.743319511413574
4623,9.854233741760254
1059,13.264875411987305
4680,11.618546485900879
3674,12.64880084991455
9286,11.339481353759766
2369,11.874149322509766
4098,13.128761291503906
1745,12.458616256713867
1049,11.066329956054688
1574,12.462815284729004
15761,11.340987205505371
1508,12.4122314453125
26616,10.778970718383789
33682,11.273368835449219
3563,12.83033275604248
2364,12.068290710449219
1809,12.552484512329102
1980,11.82612419128418
4509,11.7769136428833
1389,13.131278038024902
1433,10.407841682434082
2077,12.702899932861328
5048,11.106014251708984
2849,11.679213523864746
1067,11.494750022888184
1741,11.67379093170166
1624,11.57178020477295
7056,11.563517570495605
6622,12.279035568237305
1356,11.271172523498535
4255,11.096333503723145
1476,12.200495719909668
15141,10.631553649902344
4530,10.382511138916016
1374,11.828047752380371
3600,12.02423095703125
29431,11.616950035095215
2290,11.554673194885254
11054,12.405078887939453
1085,13.072667121887207
14287,13.136783599853516
3211,13.693465232849121
10388,13.103347778320312
1025,11.093928337097168
1489,10.554985046386719
2356,11.162141799926758
2143,8.94947624206543
1541,10.838186264038086
2195,10.415909767150879
1806,12.812895774841309
1036,13.066563606262207
23544,11.482542991638184
2453,8.832856178283691
2511,12.412310600280762
7553,13.682226181030273
6815,12.053686141967773
12085,12.433101654052734
2775,11.500835418701172
8396,10.790282249450684
1272,9.781575202941895
1237,10.87159538269043
3660,13.00620174407959
1221,12.008570671081543
32206,10.531539916992188
7469,12.227350234985352
5985,13.419222831726074
3857,11.188338279724121
22731,11.552733421325684
11979,10.325889587402344
28177,11.583765983581543
3552,12.9558744430542
6916,12.282171249389648
2889,12.220871925354004
1538,12.491082191467285
1247,11.339278221130371
3492,10.755589485168457
2292,11.783071517944336
1018,12.528440475463867
1584,12.690834999084473
5745,13.438342094421387
3973,14.64552116394043
5786,9.608372688293457
2451,8.07406234741211
6798,11.04576301574707
3213,12.714388847351074
1808,11.37731647491455
1513,12.936887741088867
1512,11.467934608459473
1533,7.17775297164917
1183,12.140097618103027
2254,11.753849029541016
35117,11.485332489013672
5376,10.052865028381348
34049,12.24776840209961
3845,9.331310272216797
1765,12.844427108764648
2863,10.480466842651367
1111,9.814865112304688
8117,11.963067054748535
1910,11.3610258102417
1211,11.821481704711914
6834,12.776206016540527
1977,12.031768798828125
1928,10.54075813293457
2984,11.495676040649414
1284,12.526715278625488
3381,10.892916679382324
1077,12.796976089477539
2131,10.65002727508545
1939,12.880245208740234
5163,11.104997634887695
4396,10.284911155700684
1663,9.064590454101562
5750,10.446907997131348
1118,9.95198917388916
1093,10.188674926757812
3731,11.553656578063965
25083,7.765389919281006
2912,13.017230987548828
2055,8.43493366241455
4246,10.356730461120605
